,fino,int1,int2,grueso,solidos,velocidad,potencia,cu,sentidogiro,relacionfinogrueso,relacionfecu,alimreal
4640,38.33,22.31,24.74,13.55,74.94,9.09,23138.45,0.44,1.0,1.6464944649446493,7.5,4007.71
4641,40.06,22.22,24.25,12.55,75.05,8.72,22787.98,0.39,0.0,1.7705179282868524,8.512820512820513,3986.0499999999997
4642,39.29,23.23,25.77,15.27,75.0,8.79,22834.21,0.4,0.0,1.52128356254093,8.5,3974.36
4643,39.57,22.34,23.57,13.72,75.03,8.79,21884.85,0.38,0.0,1.628279883381924,8.631578947368421,3999.41
4644,41.53,22.5,23.9,12.43,72.32,8.75,21615.16,0.37,0.0,1.8101367658889784,8.756756756756758,4057.9299999999994
4645,42.8,22.47,24.0,14.66,72.49,9.09,22086.18,0.42,1.0,1.5327421555252387,7.928571428571429,4153.12
4647,39.51,22.72,24.55,14.66,72.67,9.19,23277.73,0.42,1.0,1.5497953615279672,7.857142857142857,4011.41
4648,38.33,22.31,24.74,13.55,75.03,9.09,23138.45,0.44,1.0,1.6464944649446493,7.613636363636364,4036.45
4649,38.88,22.22,24.25,12.55,74.89,9.0,22787.98,0.39,0.0,1.7705179282868524,8.512820512820513,3949.12
4650,40.39,22.75,25.77,15.27,75.01,8.9,22834.21,0.4,0.0,1.489849377865095,8.5,3919.6800000000003
4651,37.98,22.3,24.21,13.72,75.05,8.95,22445.45,0.38,0.0,1.6253644314868805,8.631578947368421,3999.41
4652,39.59,21.95,23.88,15.32,72.32,8.87,22192.84,0.37,0.0,1.4327676240208878,8.756756756756758,4057.9299999999994
4653,42.8,22.88,23.64,12.04,72.49,9.09,21741.16,0.45,1.0,1.9003322259136213,7.4,4141.97
4654,37.58,21.63,22.27,10.8,72.18,9.0,21428.87,0.39,1.0,2.0027777777777778,8.538461538461538,4112.12
4655,39.51,22.72,24.55,12.29,72.67,9.19,23277.73,0.43,1.0,1.8486574450772986,7.837209302325582,4076.7800000000007
4656,38.33,22.31,24.74,13.55,74.99,9.09,23138.45,0.42,1.0,1.6464944649446493,8.19047619047619,3998.62
4657,43.21,22.22,24.25,12.55,74.87,8.66,22787.98,0.39,0.0,1.7705179282868524,8.897435897435898,4013.06
4658,41.5,22.72,25.77,15.27,75.09,8.68,22834.21,0.4,0.0,1.4878847413228553,8.5,4012.78
4659,40.94,22.25,21.91,13.72,74.94,8.79,21654.38,0.38,0.0,1.6217201166180757,8.631578947368421,3999.41
4660,37.29,21.9,23.4,15.48,72.32,8.74,21585.4,0.37,0.0,1.4147286821705425,8.756756756756758,4057.9299999999994
4661,42.8,21.69,23.79,17.06,72.49,9.09,21908.18,0.46,1.0,1.2713950762016415,7.239130434782608,4031.38
4662,37.58,21.63,23.97,16.99,72.18,9.0,22195.87,0.43,1.0,1.2731018246027075,8.279069767441861,3994.5499999999997
4663,39.51,22.72,24.55,17.48,72.67,9.19,23277.73,0.42,1.0,1.2997711670480547,8.238095238095239,3821.96
4664,38.33,22.31,24.74,13.55,75.26,9.09,23138.45,0.46,1.0,1.6464944649446493,7.67391304347826,3946.59
4665,36.91,22.22,24.25,12.55,74.89,8.84,22787.98,0.39,0.0,1.7705179282868524,9.256410256410255,4078.1399999999994
4666,36.91,21.96,25.77,15.27,75.09,8.77,22834.21,0.4,0.0,1.43811394891945,8.5,4059.7300000000005
4667,41.26,22.29,23.76,13.72,74.7,9.17,23747.58,0.38,0.0,1.6246355685131193,8.631578947368421,3999.41
4668,36.14,22.43,23.48,15.23,72.32,8.99,23106.13,0.37,0.0,1.4727511490479317,8.756756756756758,4057.9299999999994
4674,39.87,22.35,25.77,15.27,73.78,8.88,22834.21,0.4,0.0,1.463654223968566,8.5,3998.38
4675,39.16,22.78,24.91,13.72,74.0,8.83,21945.0,0.38,0.0,1.6603498542274053,8.631578947368421,3999.41
4676,42.03,22.45,23.44,12.84,72.32,8.68,21471.58,0.37,0.0,1.7484423676012462,8.756756756756758,4057.9299999999994
4679,39.51,22.72,24.55,14.0,72.67,9.19,23277.73,0.42,1.0,1.6228571428571428,9.047619047619047,3975.4900000000002
4680,38.33,22.31,24.74,13.55,74.2,9.09,23138.45,0.45,1.0,1.6464944649446493,8.266666666666667,3920.63
4681,41.06,22.22,24.25,12.55,74.2,8.8,22787.98,0.39,0.0,1.7705179282868524,9.717948717948717,4013.7199999999993
4682,38.96,22.37,25.77,15.27,74.11,8.8,22834.21,0.4,0.0,1.4649639816633924,8.5,3946.8300000000004
4683,41.22,22.88,23.59,13.72,74.13,8.76,22046.06,0.38,0.0,1.6676384839650145,8.631578947368421,3999.41
4684,41.38,22.55,22.91,12.52,72.32,8.75,21809.11,0.37,0.0,1.80111821086262,8.756756756756758,4057.9299999999994
4685,42.8,22.61,23.94,13.2,72.49,9.09,22088.95,0.47,1.0,1.712878787878788,7.085106382978724,4170.51
4686,37.58,21.63,23.68,12.34,72.18,9.0,22005.85,0.45,1.0,1.752836304700162,8.044444444444444,4093.5099999999998
4687,39.51,22.72,24.55,11.43,72.67,9.19,23277.73,0.45,1.0,1.9877515310586176,8.066666666666666,4035.7400000000007
4688,38.33,22.31,24.74,13.55,75.64,9.09,23138.45,0.43,1.0,1.6464944649446493,8.232558139534884,4086.6
4689,43.91,22.22,24.25,12.55,75.9,8.99,22787.98,0.39,0.0,1.7705179282868524,9.0,3993.8099999999995
4690,41.6,22.53,25.77,15.27,75.72,8.88,22834.21,0.4,0.0,1.4754420432220041,8.5,3889.34
4691,39.99,22.66,23.37,13.72,75.87,8.92,22326.91,0.38,0.0,1.651603498542274,8.631578947368421,3999.41
4692,41.28,22.3,23.4,13.76,72.32,8.94,22558.99,0.37,0.0,1.620639534883721,8.756756756756758,4057.9299999999994
4693,42.8,22.12,23.63,13.77,72.49,9.09,22466.62,0.38,1.0,1.6063907044299202,8.763157894736842,4170.09
4694,37.58,21.63,24.16,14.47,72.18,9.0,22602.15,0.4,1.0,1.494816862474084,8.6,4213.05
4695,39.51,22.72,24.55,13.49,72.67,9.19,23277.73,0.43,1.0,1.6842105263157894,8.209302325581396,4093.73
4696,38.33,22.31,24.74,13.55,76.02,9.09,23138.45,0.4,1.0,1.6464944649446493,8.675,4164.65
4697,41.97,22.22,24.25,12.55,76.06,8.91,22787.98,0.39,0.0,1.7705179282868524,9.025641025641026,3992.82
4698,41.64,22.24,25.77,15.27,75.85,8.85,22834.21,0.4,0.0,1.4564505566470203,8.5,3933.7900000000004
4699,41.76,22.77,23.15,13.72,76.1,8.85,22242.67,0.38,0.0,1.6596209912536442,8.631578947368421,3999.41
4700,39.05,21.62,23.57,15.59,72.32,8.87,22056.25,0.37,0.0,1.3867864015394484,8.756756756756758,4057.9299999999994
4701,42.8,21.49,23.35,16.4,72.49,9.09,22552.69,0.36,1.0,1.3103658536585365,9.25,4185.71
4702,37.58,21.63,23.29,16.25,72.18,9.0,22598.39,0.38,1.0,1.331076923076923,9.789473684210527,4213.93
4703,39.51,22.72,24.55,15.8,72.67,9.19,23277.73,0.37,1.0,1.4379746835443037,10.513513513513514,4116.47
4704,38.33,22.31,24.74,13.55,76.09,9.09,23138.45,0.37,1.0,1.6464944649446493,10.432432432432432,4067.8699999999994
4705,39.97,22.22,24.25,12.55,75.85,8.92,22787.98,0.39,0.0,1.7705179282868524,10.0,4033.4500000000003
4706,38.48,22.15,25.77,15.27,76.05,8.94,22834.21,0.4,0.0,1.4505566470203013,8.5,3945.2000000000003
4707,39.74,22.16,23.47,13.72,75.91,8.89,23277.73,0.38,0.0,1.6151603498542273,8.631578947368421,3999.41
4708,40.01,22.51,23.31,13.55,72.32,9.01,22862.92,0.37,0.0,1.6612546125461254,8.756756756756758,4057.9299999999994
4709,42.8,21.97,23.76,15.63,72.49,9.09,23022.05,0.39,1.0,1.4056301983365322,8.538461538461538,4078.6899999999996
4710,37.58,21.63,24.33,12.94,72.18,9.0,22616.51,0.34,1.0,1.6715610510046368,9.999999999999998,4208.81
4711,39.51,22.72,24.55,13.84,72.67,9.19,23277.73,0.35,1.0,1.6416184971098264,10.542857142857143,4120.5199999999995
4712,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.35,1.0,1.6464944649446493,10.371428571428572,4088.210000000001
4713,42.8,22.22,24.25,12.55,75.95,9.09,22787.98,0.39,1.0,1.7705179282868524,9.256410256410255,4001.5
4714,40.54,21.63,25.77,15.27,76.03,8.83,22834.21,0.4,0.0,1.4165029469548134,8.5,3944.9100000000003
4715,43.29,22.51,24.55,13.72,76.03,8.96,23277.73,0.38,0.0,1.6406705539358601,8.631578947368421,3999.41
4716,42.86,22.51,23.82,13.55,72.32,8.79,21940.08,0.37,0.0,1.6612546125461254,8.756756756756758,4057.9299999999994
4717,42.8,22.58,23.1,13.92,72.49,9.09,22487.65,0.39,1.0,1.622126436781609,8.538461538461538,4078.6899999999996
4718,37.58,21.63,22.63,12.41,72.18,9.0,21996.9,0.34,1.0,1.7429492344883157,9.999999999999998,4210.950000000001
4719,39.51,22.72,24.55,15.94,72.67,9.19,23277.73,0.36,1.0,1.42534504391468,9.805555555555555,4134.29
4720,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.35,1.0,1.6464944649446493,10.285714285714286,4084.2299999999996
4721,42.8,22.22,24.25,12.55,76.0,9.09,22787.98,0.39,1.0,1.7705179282868524,9.41025641025641,4031.86
4722,39.21,21.63,25.77,15.27,76.09,8.96,22834.21,0.4,0.0,1.4165029469548134,8.5,3950.46
4723,39.06,22.3,24.55,13.72,75.97,8.89,23277.73,0.38,0.0,1.6253644314868805,8.631578947368421,3999.41
4724,38.76,22.4,23.85,13.55,72.32,8.99,22679.02,0.37,0.0,1.6531365313653135,8.756756756756758,4057.9299999999994
4725,42.8,22.54,23.05,13.2,72.49,9.09,22507.09,0.39,1.0,1.7075757575757575,8.538461538461538,4078.6899999999996
4726,37.58,21.63,22.57,12.29,72.18,9.0,21919.79,0.38,1.0,1.759967453213995,8.947368421052632,4214.9800000000005
4727,39.51,22.72,24.55,10.78,72.67,9.19,23277.73,0.38,1.0,2.1076066790352503,9.342105263157894,4125.44
4728,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.39,1.0,1.6464944649446493,9.025641025641026,4094.7400000000002
4729,42.8,22.22,24.25,12.55,75.83,9.09,22787.98,0.39,1.0,1.7705179282868524,9.128205128205128,3991.46
4730,45.33,21.63,25.77,15.27,76.11,8.84,22834.21,0.4,0.0,1.4165029469548134,8.5,3967.3500000000004
4731,43.88,22.86,24.55,13.72,75.97,8.8,23277.73,0.38,0.0,1.6661807580174925,8.631578947368421,3999.41
4732,43.85,22.93,21.24,13.55,72.32,8.82,21804.91,0.37,0.0,1.692250922509225,8.756756756756758,4057.9299999999994
4733,42.8,22.84,21.65,10.45,72.49,9.09,21859.59,0.39,1.0,2.1856459330143543,8.538461538461538,4078.6899999999996
4734,37.58,21.63,21.85,12.03,72.18,9.0,22218.05,0.4,1.0,1.798004987531172,8.5,4011.7499999999995
4738,40.72,21.63,25.77,15.27,76.07,8.85,22834.21,0.4,0.0,1.4165029469548134,8.5,3946.78
4739,41.44,22.48,24.55,13.72,76.11,8.89,23277.73,0.38,0.0,1.6384839650145773,8.631578947368421,3999.41
4740,39.32,22.58,23.24,13.55,72.32,8.84,22013.89,0.37,0.0,1.666420664206642,8.756756756756758,4057.9299999999994
4741,42.8,22.49,22.68,13.69,72.49,9.09,21322.34,0.39,1.0,1.6428049671292915,8.538461538461538,4078.6899999999996
4746,38.36,21.63,25.77,15.27,76.08,8.85,22834.21,0.4,0.0,1.4165029469548134,8.5,3996.9100000000003
4747,41.22,23.14,24.55,13.72,76.01,8.79,23277.73,0.38,0.0,1.6865889212827987,8.631578947368421,3999.41
4748,44.7,22.96,22.26,13.55,72.32,8.84,22306.94,0.37,0.0,1.6944649446494464,8.756756756756758,4057.9299999999994
4749,42.8,22.57,23.0,12.53,72.49,9.09,21996.36,0.39,1.0,1.8012769353551477,8.538461538461538,4078.6899999999996
4750,37.58,21.63,22.86,13.62,72.18,9.0,21975.21,0.38,1.0,1.5881057268722467,8.947368421052632,3799.72
4754,40.43,21.63,25.77,15.27,76.03,8.77,22834.21,0.4,0.0,1.4165029469548134,8.5,3999.01
4755,42.25,22.69,24.55,13.72,76.16,8.75,23277.73,0.38,0.0,1.653790087463557,8.631578947368421,3999.41
4756,42.07,22.6,24.74,13.55,72.32,8.77,23138.45,0.37,0.0,1.6678966789667897,8.756756756756758,4057.9299999999994
4757,42.8,22.64,23.25,12.55,72.49,9.09,21631.1,0.39,1.0,1.80398406374502,8.538461538461538,4078.6899999999996
4758,37.58,21.63,21.97,11.59,72.18,9.0,21434.74,0.4,1.0,1.8662640207075063,8.5,4034.36
4759,39.51,22.72,24.55,11.34,72.67,9.19,23277.73,0.35,1.0,2.00352733686067,9.371428571428572,3710.7300000000005
4762,37.58,21.63,25.77,15.27,76.06,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,3938.9500000000003
4763,39.09,22.72,24.55,13.72,75.93,8.66,23277.73,0.38,0.0,1.6559766763848396,8.631578947368421,3999.41
4764,40.47,22.75,24.74,13.55,72.32,8.6,23138.45,0.37,0.0,1.6789667896678966,8.756756756756758,4057.9299999999994
4765,42.8,22.92,22.76,12.55,72.49,9.09,20861.91,0.39,1.0,1.8262948207171315,8.538461538461538,4078.6899999999996
4766,37.58,21.63,22.85,13.95,72.18,9.0,20992.29,0.4,1.0,1.5505376344086022,8.5,4034.36
4767,39.51,22.72,24.55,13.4,72.67,9.19,23277.73,0.35,1.0,1.6955223880597015,9.371428571428572,3707.3599999999997
4770,37.58,21.63,25.77,15.27,76.01,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,3934.17
4771,38.69,22.72,24.55,13.72,76.13,8.8,23277.73,0.38,0.0,1.6559766763848396,8.631578947368421,3999.41
4772,39.73,22.59,24.74,13.55,72.32,8.87,23138.45,0.37,0.0,1.6671586715867157,8.756756756756758,4057.9299999999994
4773,42.8,22.48,23.91,12.55,72.49,9.09,22446.97,0.39,1.0,1.791235059760956,8.538461538461538,4078.6899999999996
4774,37.58,21.63,23.3,14.55,72.18,9.0,22625.66,0.4,1.0,1.4865979381443297,8.5,4034.36
4775,39.51,22.72,24.55,13.78,72.67,9.19,23277.73,0.33,1.0,1.648766328011611,9.939393939393938,4166.16
4776,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.34,1.0,1.6464944649446493,9.117647058823529,4124.45
4777,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.025641025641026,3948.1999999999994
4778,37.58,21.63,25.77,15.27,76.04,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,3912.9800000000005
4779,40.48,22.72,24.55,13.72,76.02,8.89,23277.73,0.38,0.0,1.6559766763848396,8.631578947368421,3999.41
4780,36.88,22.23,24.74,13.55,72.32,9.12,23138.45,0.37,0.0,1.640590405904059,8.756756756756758,4057.9299999999994
4781,42.8,22.22,24.93,12.55,72.49,9.09,23585.25,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4782,37.58,21.63,25.77,13.93,72.18,9.0,22834.21,0.4,1.0,1.5527638190954773,8.5,4034.36
4783,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.33,1.0,1.6559766763848396,9.939393939393938,4147.61
4784,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.432432432432433,3977.5699999999997
4785,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4014.1199999999994
4786,37.58,21.63,25.77,15.27,76.12,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4787,42.56,22.72,24.55,13.72,72.67,8.96,23277.73,0.38,0.0,1.6559766763848396,8.631578947368421,3999.41
4788,38.33,22.26,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6428044280442804,8.756756756756758,4057.9299999999994
4789,42.8,22.22,24.91,12.55,72.49,9.09,22339.3,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4790,37.58,21.63,25.77,15.29,72.18,9.0,22834.21,0.4,1.0,1.4146500981033354,8.5,4034.36
4792,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,9.135135135135135,3983.6499999999996
4794,37.58,21.63,25.77,15.27,76.16,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4795,40.07,22.72,24.55,13.72,72.67,7.43,23277.73,0.38,0.0,1.6559766763848396,8.631578947368421,3999.41
4796,38.33,22.75,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6789667896678966,8.756756756756758,4057.9299999999994
4797,42.8,22.22,23.85,12.55,72.49,9.09,21959.03,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4798,37.58,21.63,25.77,14.6,72.18,9.0,22834.21,0.4,1.0,1.4815068493150685,8.5,4034.36
4799,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.36,1.0,1.6559766763848396,9.11111111111111,4325.41
4800,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,9.27027027027027,3978.8599999999997
4801,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,3935.1199999999994
4802,37.58,21.63,25.77,15.27,74.67,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4803,41.06,22.72,24.55,13.72,72.67,8.7,23277.73,0.38,0.0,1.6559766763848396,8.631578947368421,3999.41
4804,38.33,22.35,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6494464944649447,8.756756756756758,4057.9299999999994
4805,42.8,22.22,24.0,12.55,72.49,9.09,22222.28,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4806,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4807,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4808,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4809,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4810,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4811,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4812,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4813,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4814,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4815,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4816,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4817,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4818,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4819,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4820,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4821,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4822,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4823,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4824,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4825,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4826,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4827,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4828,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4829,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4830,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4831,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4832,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4833,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4834,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4835,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4836,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4837,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4838,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4839,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4840,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4841,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4842,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4843,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4844,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4845,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4846,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4847,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4848,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4849,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4850,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4851,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4852,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4853,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4854,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4855,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4856,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4857,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4858,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4859,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4860,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4861,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4862,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4863,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4864,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4865,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4866,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4867,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4868,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4869,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
4870,37.58,21.63,25.77,15.27,72.18,9.0,22834.21,0.4,1.0,1.4165029469548134,8.5,4034.36
4871,39.51,22.72,24.55,13.72,72.67,9.19,23277.73,0.38,1.0,1.6559766763848396,8.631578947368421,3999.41
4872,38.33,22.31,24.74,13.55,72.32,9.09,23138.45,0.37,1.0,1.6464944649446493,8.756756756756758,4057.9299999999994
4873,42.8,22.22,24.25,12.55,72.49,9.09,22787.98,0.39,1.0,1.7705179282868524,8.538461538461538,4078.6899999999996
