fecha;fino;int1;int2;grueso;alimfresco;alimpebl;descpebl;porcsolid;rpm;peso;potencia;porccu;porcfe;numcha;rpmr;sentgiro;alimtot;tratpla
2/01/2020 11:40;44.38;23.35;22.82;10.05;4242.56;407.39;559.23;74.14;-8.85;3088.41;20698.96;0.44;2.94;2.00;8.85;0.00;4649.95;4090.72
2/01/2020 11:50;43.34;23.08;23.05;10.32;4334.78;415.46;564.58;74.14;-8.84;3087.64;20845.93;0.45;3.00;2.00;8.84;0.00;4750.23;4185.65
2/01/2020 12:00;43.26;23.43;22.76;11.73;4305.79;424.29;546.55;73.97;-8.89;3096.76;21099.51;0.43;2.92;2.00;8.89;0.00;4730.07;4183.52
2/01/2020 12:10;42.18;23.22;23.72;11.61;4274.63;418.78;559.70;73.78;-8.95;3101.57;21381.79;0.42;2.96;2.00;8.95;0.00;4693.42;4133.72
2/01/2020 12:20;40.92;23.01;23.23;12.30;4286.81;412.65;558.60;74.00;-9.04;3117.14;21585.90;0.43;2.91;2.00;9.04;0.00;4699.46;4140.86
2/01/2020 12:30;43.76;23.42;22.21;10.76;4300.35;418.59;577.11;73.94;-8.99;3108.44;21450.34;0.43;2.96;2.00;8.99;0.00;4718.94;4141.83
2/01/2020 12:40;44.04;23.80;21.66;10.09;4320.56;425.21;581.99;74.16;-8.99;3100.29;21318.13;0.43;2.96;2.00;8.99;0.00;4745.77;4163.78
2/01/2020 12:50;44.71;23.54;22.04;9.66;4330.51;422.29;572.42;73.95;-8.97;3103.19;21394.12;0.44;3.04;2.00;8.97;0.00;4752.80;4180.39
2/01/2020 13:00;43.28;23.72;23.04;10.21;4307.76;419.56;580.57;73.82;-8.98;3107.09;21474.34;0.42;3.05;2.00;8.98;0.00;4727.32;4146.75
2/01/2020 13:10;40.80;23.18;23.58;11.17;4247.02;426.51;545.64;74.22;-8.98;3139.00;21643.61;0.42;3.07;2.00;8.98;0.00;4673.53;4127.89
2/01/2020 13:20;44.25;23.64;22.58;10.77;3991.27;429.01;523.22;73.57;-9.05;3169.86;21969.52;0.39;3.15;2.00;9.05;0.00;4420.27;3897.06
2/01/2020 13:30;43.59;24.03;21.82;9.41;4018.99;430.32;555.19;74.02;-9.14;3156.72;21891.13;0.38;3.15;2.00;9.14;0.00;4449.32;3894.13
2/01/2020 13:40;43.41;23.71;21.61;9.97;4011.41;420.06;585.88;74.30;-9.14;3118.16;21620.19;0.39;3.19;2.00;9.14;0.00;4431.47;3845.59
2/01/2020 13:50;42.78;23.49;23.10;10.73;4269.73;421.20;564.58;74.28;-9.00;3077.76;21259.37;0.39;3.21;2.00;9.00;0.00;4690.93;4126.35
2/01/2020 14:00;41.96;23.59;23.89;11.03;4417.78;427.11;593.43;74.49;-8.84;3057.98;20910.63;0.38;3.23;2.00;8.84;0.00;4844.89;4251.45
2/01/2020 14:10;41.64;23.68;23.60;11.00;4204.96;427.95;554.03;73.82;-8.90;3077.91;20991.77;0.34;3.14;2.00;8.90;0.00;4632.91;4078.87
2/01/2020 14:20;43.71;23.53;22.55;10.41;4246.16;417.23;573.05;74.09;-8.89;3067.32;20719.22;0.35;3.22;2.00;8.89;0.00;4663.38;4090.33
2/01/2020 14:30;44.73;24.67;22.05;9.05;4372.95;429.81;578.20;73.99;-8.84;3046.01;20524.43;0.38;3.19;2.00;8.84;0.00;4802.76;4224.56
2/01/2020 14:40;41.17;23.62;24.53;10.61;4378.01;436.87;575.47;74.07;-8.85;3040.21;20569.73;0.38;3.28;2.00;8.85;0.00;4814.87;4239.40
2/01/2020 14:50;39.59;23.51;23.48;11.31;4325.80;424.77;551.37;73.86;-8.69;3029.71;20192.03;0.38;3.25;2.00;8.69;0.00;4750.57;4199.20
2/01/2020 15:00;40.03;23.41;23.93;12.51;4375.93;424.77;533.68;73.97;-8.67;3045.86;19966.17;0.36;3.13;2.00;8.67;0.00;4800.70;4267.02
2/01/2020 15:10;42.11;23.68;23.56;10.39;4338.85;430.16;549.57;74.05;-8.74;3064.10;20277.65;0.35;3.17;2.00;8.74;0.00;4769.00;4219.43
2/01/2020 15:20;41.21;23.78;23.05;10.94;4316.34;425.30;567.57;74.04;-8.84;3097.88;20560.75;0.36;3.20;2.00;8.84;0.00;4741.65;4174.08
2/01/2020 15:30;43.63;23.84;23.30;10.76;4218.92;429.48;547.74;74.29;-8.84;3110.88;20750.72;0.38;3.34;2.00;8.84;0.00;4648.40;4100.67
2/01/2020 15:40;42.24;23.90;23.61;10.34;4108.59;431.92;544.66;73.78;-8.89;3112.00;20818.99;0.36;3.18;2.00;8.89;0.00;4540.50;3995.84
2/01/2020 15:50;41.10;23.52;24.26;10.18;4214.67;426.34;568.06;74.18;-8.90;3097.50;20699.49;0.39;3.31;2.00;8.90;0.00;4641.01;4072.95
2/01/2020 16:00;41.29;23.40;24.15;10.65;4351.58;429.86;591.67;74.12;-8.89;3078.53;20619.51;0.39;3.23;2.00;8.89;0.00;4781.44;4189.76
2/01/2020 16:10;40.92;23.65;23.82;11.21;4314.96;441.61;553.42;73.94;-8.85;3096.73;20258.52;0.38;3.25;2.00;8.85;0.00;4756.57;4203.15
2/01/2020 16:20;40.82;24.17;24.07;10.19;4316.34;445.72;564.70;74.14;-8.85;3097.36;20424.29;0.40;3.26;2.00;8.85;0.00;4762.06;4197.36
2/01/2020 16:30;41.07;24.16;23.89;10.43;4326.18;433.67;557.92;73.90;-8.84;3104.68;20699.94;0.41;3.33;2.00;8.84;0.00;4759.85;4201.92
2/01/2020 16:40;39.43;24.08;23.35;11.55;4296.92;442.30;545.80;73.83;-8.85;3125.48;20455.48;0.40;3.27;2.00;8.85;0.00;4739.22;4193.42
2/01/2020 16:50;40.78;23.29;23.42;12.18;4192.71;438.68;520.16;73.98;-8.85;3151.55;20420.96;0.44;3.26;2.00;8.85;0.00;4631.40;4111.23
2/01/2020 17:00;38.85;23.05;24.03;12.23;4295.70;443.69;566.53;74.24;-9.00;3137.64;20772.10;0.44;3.23;2.00;9.00;0.00;4739.38;4172.85
2/01/2020 17:10;41.12;23.48;23.05;11.46;4316.78;445.80;592.96;74.07;-8.99;3110.60;20825.06;0.47;3.25;2.00;8.99;0.00;4762.58;4169.62
2/01/2020 17:20;43.06;23.82;22.99;10.32;4436.70;429.42;591.58;74.17;-8.85;3082.28;20317.81;0.49;3.25;2.00;8.85;0.00;4866.11;4274.54
2/01/2020 17:30;44.54;24.18;22.67;9.71;4451.17;441.47;604.78;74.23;-8.80;3055.05;20074.92;0.46;3.15;2.00;8.80;0.00;4892.64;4287.86
2/01/2020 17:40;44.45;24.34;21.76;9.78;4411.49;444.32;570.40;73.95;-8.70;3058.49;19716.56;0.45;3.19;2.00;8.70;0.00;4855.82;4285.42
2/01/2020 17:50;43.40;23.61;22.45;10.55;4433.84;442.33;567.74;74.20;-8.69;3067.50;19666.99;0.49;3.25;2.00;8.69;0.00;4876.17;4308.43
2/01/2020 18:00;43.61;24.11;21.88;9.77;4438.44;438.55;554.78;74.02;-8.69;3081.31;19653.49;0.48;3.21;2.00;8.69;0.00;4876.99;4322.21
2/01/2020 18:10;45.19;24.26;21.85;9.90;4303.16;433.43;626.70;73.71;-8.75;3072.47;20077.55;0.51;3.21;2.00;8.75;0.00;4736.60;4109.90
2/01/2020 18:20;47.71;24.02;21.72;8.37;4275.51;445.24;581.68;73.76;-8.75;3056.76;19675.30;0.49;3.25;2.00;8.75;0.00;4720.74;4139.06
2/01/2020 18:30;41.47;24.70;22.28;9.79;4409.67;431.18;601.22;73.86;-8.70;3035.27;19639.04;0.47;3.17;2.00;8.70;0.00;4840.85;4239.63
2/01/2020 18:50;43.66;23.61;22.73;11.25;4327.96;443.26;568.76;73.87;-8.84;3101.05;19800.75;0.51;3.17;2.00;8.84;0.00;4771.22;4202.46
2/01/2020 19:00;45.65;23.71;21.02;9.13;4314.15;438.07;598.36;73.85;-8.79;3065.10;20000.89;0.55;3.17;2.00;8.79;0.00;4752.22;4153.85
2/01/2020 19:10;43.31;24.29;20.97;9.94;4318.52;434.02;584.14;74.00;-8.70;3053.84;19892.26;0.53;3.15;2.00;8.70;0.00;4752.55;4168.41
2/01/2020 19:20;42.30;23.71;23.35;10.45;4356.15;435.15;574.92;74.13;-8.75;3061.03;19977.58;0.53;3.15;2.00;8.75;0.00;4791.31;4216.38
2/01/2020 19:30;44.02;23.53;22.38;10.70;4345.67;440.56;597.16;74.07;-8.76;3057.56;20198.18;0.54;3.15;2.00;8.76;0.00;4786.23;4189.06
2/01/2020 19:40;42.82;23.59;23.11;10.65;4349.19;439.13;551.57;73.93;-8.67;3055.27;19727.71;0.56;3.09;2.00;8.67;0.00;4788.32;4236.75
2/01/2020 19:50;41.59;23.71;23.74;11.03;4331.69;444.19;565.85;73.92;-8.77;3066.45;20302.75;0.57;3.19;2.00;8.77;0.00;4775.88;4210.03
2/01/2020 20:00;42.81;23.58;23.50;11.34;4336.80;435.02;584.45;74.10;-8.80;3060.77;20426.69;0.54;3.12;2.00;8.80;0.00;4771.81;4187.36
2/01/2020 20:10;41.23;23.57;22.70;11.97;4348.90;440.40;566.54;74.02;-8.75;3054.65;20211.83;0.55;3.18;2.00;8.75;0.00;4789.30;4222.76
2/01/2020 20:20;43.96;23.55;22.71;10.36;4351.39;431.82;570.63;73.89;-8.75;3054.93;20286.07;0.51;3.16;2.00;8.75;0.00;4783.21;4212.57
2/01/2020 20:30;41.72;23.54;22.83;11.60;4349.78;434.78;572.95;74.28;-8.84;3063.46;20483.00;0.54;3.24;2.00;8.84;0.00;4784.56;4211.61
2/01/2020 20:40;42.16;23.78;22.13;11.06;4352.37;434.08;581.43;73.91;-8.75;3056.89;20383.22;0.56;3.25;2.00;8.75;0.00;4786.45;4205.02
2/01/2020 20:50;40.48;23.31;24.20;11.23;4312.42;437.14;589.97;73.82;-8.84;3058.07;20615.98;0.52;3.26;2.00;8.84;0.00;4749.56;4159.59
2/01/2020 21:00;43.72;23.65;23.11;10.67;4309.34;443.01;555.62;73.87;-8.99;3062.10;21045.71;0.53;3.34;2.00;8.99;0.00;4752.36;4196.74
2/01/2020 21:10;40.12;22.87;23.57;12.19;4280.38;443.65;553.91;74.01;-8.94;3056.91;21196.01;0.51;3.24;2.00;8.94;0.00;4724.03;4170.12
2/01/2020 21:20;41.68;23.17;23.56;11.77;4293.44;435.06;561.27;73.82;-9.06;3062.05;21443.42;0.51;3.31;2.00;9.06;0.00;4728.51;4167.23
2/01/2020 21:30;39.58;22.67;24.60;13.60;4309.44;436.11;550.97;74.07;-9.06;3060.64;21674.95;0.49;3.26;2.00;9.06;0.00;4745.55;4194.58
2/01/2020 21:40;38.08;22.41;25.35;13.74;4282.35;435.27;553.00;74.06;-9.10;3061.97;21738.60;0.48;3.21;2.00;9.10;0.00;4717.62;4164.62
2/01/2020 21:50;37.12;22.27;25.10;14.53;4241.20;438.76;540.50;74.01;-9.19;3065.95;22176.70;0.46;3.30;2.00;9.19;0.00;4679.97;4139.47
2/01/2020 22:00;39.31;22.47;24.50;14.35;4250.01;433.94;536.29;73.49;-9.19;3062.68;22328.43;0.44;3.27;2.00;9.19;0.00;4683.95;4147.65
2/01/2020 22:10;40.94;22.91;23.61;12.96;4275.11;432.31;551.08;73.46;-9.10;3056.88;22088.36;0.42;3.31;2.00;9.10;0.00;4707.42;4156.34
2/01/2020 22:20;38.33;23.43;23.10;13.10;4297.02;427.03;550.22;73.80;-9.20;3062.52;22225.00;0.41;3.31;2.00;9.20;0.00;4724.06;4173.84
2/01/2020 22:30;40.52;23.12;24.64;10.89;4298.35;432.55;561.22;73.84;-9.14;3052.57;21946.87;0.40;3.33;2.00;9.14;0.00;4730.89;4169.68
2/01/2020 22:40;42.27;23.32;23.63;11.90;4279.76;434.86;559.89;74.06;-9.10;3060.56;21859.49;0.42;3.32;2.00;9.10;0.00;4714.63;4154.74
2/01/2020 22:50;42.24;23.26;23.70;10.89;4291.73;430.92;536.40;73.92;-9.20;3065.54;21856.32;0.41;3.44;2.00;9.20;0.00;4722.65;4186.24
2/01/2020 23:00;44.29;23.42;22.13;11.29;4323.26;447.28;569.02;74.45;-9.05;3058.31;21468.87;0.40;3.43;2.00;9.05;0.00;4770.55;4201.53
2/01/2020 23:10;44.78;22.92;22.15;10.84;4335.36;435.80;555.65;74.90;-8.94;3048.36;21061.82;0.39;3.38;2.00;8.94;0.00;4771.16;4215.51
2/01/2020 23:20;43.52;23.40;20.84;10.86;4356.25;425.93;544.66;74.92;-8.80;3048.59;20418.38;0.37;3.35;2.00;8.80;0.00;4782.18;4237.51
2/01/2020 23:30;45.48;23.78;20.62;9.70;4351.97;430.97;579.83;74.74;-8.95;3064.17;20811.38;0.38;3.45;2.00;8.95;0.00;4782.94;4203.11
2/01/2020 23:40;46.31;23.44;20.77;9.19;4318.68;438.12;587.21;75.14;-8.95;3059.21;20856.14;0.38;3.40;2.00;8.95;0.00;4756.81;4169.59
2/01/2020 23:50;47.65;23.56;21.39;8.58;4323.20;438.54;577.45;74.77;-8.79;3057.29;20284.92;0.36;3.37;2.00;8.79;0.00;4761.74;4184.30
3/01/2020 0:00;46.60;23.38;22.06;9.27;4314.86;441.61;574.38;75.10;-8.81;3062.55;20370.06;0.38;3.35;2.00;8.81;0.00;4756.47;4182.09
3/01/2020 0:10;45.71;23.44;20.85;9.04;4320.88;436.45;592.57;75.03;-8.85;3054.02;20504.55;0.41;3.30;2.00;8.85;0.00;4757.33;4164.76
3/01/2020 0:20;47.04;23.54;21.21;8.53;4351.75;441.99;592.36;74.94;-8.82;3049.89;20347.96;0.40;3.33;2.00;8.82;0.00;4793.73;4201.37
3/01/2020 0:30;47.30;23.59;21.41;8.47;4284.65;429.78;555.15;75.26;-8.84;3066.27;20669.88;0.40;3.33;2.00;8.84;0.00;4714.43;4159.28
3/01/2020 0:40;44.83;23.66;21.64;8.40;4293.72;452.95;590.71;75.13;-8.94;3072.08;21094.51;0.41;3.30;2.00;8.94;0.00;4746.67;4155.96
3/01/2020 0:50;46.02;23.20;22.26;10.18;4264.68;431.80;579.77;75.13;-9.04;3072.79;21362.88;0.40;3.35;2.00;9.04;0.00;4696.48;4116.72
3/01/2020 1:00;46.52;23.16;21.40;10.03;4294.47;446.83;572.02;74.90;-8.99;3064.83;21193.83;0.41;3.42;2.00;8.99;0.00;4741.30;4169.28
3/01/2020 1:10;44.83;23.58;21.07;9.74;4314.38;444.98;553.04;74.82;-8.94;3071.49;21043.80;0.39;3.45;2.00;8.94;0.00;4759.36;4206.32
3/01/2020 1:20;47.88;23.60;21.43;8.62;4292.23;445.97;576.62;74.88;-9.00;3062.45;21242.34;0.39;3.47;2.00;9.00;0.00;4738.20;4161.58
3/01/2020 1:30;44.38;23.42;22.31;10.40;4285.46;437.63;568.86;74.95;-8.85;3048.20;20586.84;0.40;3.60;2.00;8.85;0.00;4723.08;4154.23
3/01/2020 1:40;43.46;23.70;22.94;10.02;4342.73;450.14;573.80;74.90;-8.94;3057.39;20837.86;0.40;3.57;2.00;8.94;0.00;4792.88;4219.08
3/01/2020 1:50;42.46;22.96;23.28;10.24;4337.25;438.59;538.74;75.00;-8.75;3045.73;20271.49;0.39;3.62;2.00;8.75;0.00;4775.84;4237.10
3/01/2020 2:00;42.93;23.17;22.87;12.61;4335.51;436.69;571.77;75.04;-8.90;3051.61;20560.70;0.38;3.65;2.00;8.90;0.00;4772.20;4200.43
3/01/2020 2:10;42.61;23.30;22.48;12.09;4314.15;453.75;515.56;75.09;-8.85;3065.37;20774.81;0.41;3.60;2.00;8.85;0.00;4767.90;4252.34
3/01/2020 2:20;42.34;22.93;23.93;11.06;4356.18;442.84;570.32;74.97;-8.94;3077.77;20998.41;0.39;3.56;2.00;8.94;0.00;4799.02;4228.70
3/01/2020 2:30;43.62;22.55;23.12;11.80;4346.83;440.52;580.61;75.03;-9.00;3050.26;20899.85;0.42;3.69;2.00;9.00;0.00;4787.34;4206.74
3/01/2020 2:40;42.28;22.46;22.94;12.50;3955.45;692.75;538.73;74.85;-8.64;3044.55;19903.37;0.41;3.84;2.00;8.64;0.00;4648.20;4109.47
3/01/2020 2:50;42.22;22.30;23.50;12.21;3914.64;755.79;527.47;74.95;-8.80;3057.81;20483.74;0.37;3.81;2.00;8.80;0.00;4670.43;4142.96
3/01/2020 3:00;41.95;22.31;22.95;12.32;3947.60;793.05;532.55;74.70;-8.80;3050.79;20516.71;0.39;3.83;2.00;8.80;0.00;4740.65;4208.10
3/01/2020 3:10;41.53;23.05;22.54;11.47;3924.20;779.06;545.22;74.47;-8.87;3060.79;20958.80;0.37;3.65;2.00;8.87;0.00;4703.26;4158.03
3/01/2020 3:20;41.72;22.25;23.79;13.23;3897.20;795.01;536.83;74.87;-9.00;3064.67;21185.04;0.39;3.62;2.00;9.00;0.00;4692.21;4155.38
3/01/2020 3:30;38.68;22.12;24.21;13.76;3940.81;793.84;542.48;74.86;-9.00;3058.40;21272.53;0.40;3.53;2.00;9.00;0.00;4734.66;4192.18
3/01/2020 3:40;42.69;22.58;23.64;12.98;3915.11;799.90;530.43;74.94;-8.95;3052.05;21159.75;0.40;3.52;2.00;8.95;0.00;4715.00;4184.57
3/01/2020 3:50;40.46;22.59;23.42;13.98;3942.06;793.33;522.59;74.84;-8.95;3052.78;21084.28;0.38;3.52;2.00;8.95;0.00;4735.38;4212.80
3/01/2020 4:00;39.81;22.86;23.87;13.88;3962.86;795.47;492.28;74.65;-8.91;3062.51;21230.68;0.42;3.52;2.00;8.91;0.00;4758.33;4266.05
3/01/2020 4:10;42.23;22.30;23.41;12.68;3925.08;801.81;553.71;74.85;-9.05;3065.34;21544.36;0.39;3.44;2.00;9.05;0.00;4726.89;4173.18
3/01/2020 4:20;38.76;21.94;23.97;15.34;3977.27;804.26;528.62;75.01;-9.02;3057.23;21464.19;0.41;3.45;2.00;9.02;0.00;4781.53;4252.91
3/01/2020 4:30;41.61;22.57;22.66;14.79;3929.80;796.64;520.88;75.02;-8.97;3054.46;21285.55;0.39;3.40;2.00;8.97;0.00;4726.44;4205.56
3/01/2020 4:40;41.63;22.94;23.53;11.99;3937.42;796.84;528.57;74.82;-9.03;3055.06;21547.98;0.41;3.41;2.00;9.03;0.00;4734.26;4205.69
3/01/2020 4:50;39.90;22.34;24.55;13.27;3945.97;809.37;553.40;74.94;-9.10;3052.96;21824.35;0.39;3.43;2.00;9.10;0.00;4755.33;4201.93
3/01/2020 5:00;39.53;22.34;23.17;14.20;3906.20;805.79;517.45;74.96;-8.97;3051.22;21219.91;0.40;3.33;2.00;8.97;0.00;4711.99;4194.54
3/01/2020 5:10;39.82;22.81;23.37;13.71;3957.15;824.15;504.07;74.69;-8.94;3055.70;21239.43;0.41;3.31;2.00;8.94;0.00;4781.30;4277.24
3/01/2020 5:20;42.13;22.74;23.37;13.57;3937.20;809.48;529.13;74.92;-9.10;3056.69;21609.15;0.39;3.34;2.00;9.10;0.00;4746.68;4217.55
3/01/2020 5:30;41.14;22.88;23.26;13.20;3949.06;798.37;528.44;74.82;-9.04;3049.75;21541.86;0.39;3.31;2.00;9.04;0.00;4747.43;4219.00
3/01/2020 5:40;40.45;22.84;23.21;14.07;3962.83;817.10;493.32;75.11;-8.84;3053.60;20873.64;0.39;3.31;2.00;8.84;0.00;4779.93;4286.61
3/01/2020 5:50;44.26;22.35;22.93;12.27;3975.43;810.35;520.03;74.91;-8.95;3061.44;21168.63;0.41;3.39;2.00;8.95;0.00;4785.77;4265.74
3/01/2020 6:00;41.81;23.45;22.71;12.13;3960.68;818.59;543.43;75.08;-9.00;3053.21;21171.78;0.41;3.23;2.00;9.00;0.00;4779.28;4235.85
3/01/2020 6:10;43.59;23.03;22.49;11.11;3902.60;819.82;513.38;75.06;-8.80;3061.94;20487.34;0.40;3.33;2.00;8.80;0.00;4722.42;4209.04
3/01/2020 6:20;42.46;22.64;23.04;11.92;3879.18;826.26;527.84;74.94;-8.89;3059.17;20894.48;0.40;3.34;2.00;8.89;0.00;4705.44;4177.60
3/01/2020 6:30;44.72;23.13;22.28;11.32;3910.46;817.74;525.69;74.97;-8.91;3063.07;21027.93;0.40;3.39;2.00;8.91;0.00;4728.20;4202.51
3/01/2020 6:40;42.63;23.36;22.25;11.58;3918.95;816.38;520.23;75.21;-8.94;3056.08;21003.25;0.43;3.31;2.00;8.94;0.00;4735.32;4215.09
3/01/2020 6:50;42.27;23.45;22.62;11.22;3833.65;451.59;433.53;75.12;-8.69;3092.45;20835.15;0.39;3.39;2.00;8.69;0.00;4285.25;3851.71
3/01/2020 7:20;42.57;23.40;22.17;9.51;4031.19;394.61;520.67;75.83;-8.89;3044.22;20745.34;0.46;3.46;1.00;8.89;0.00;4425.79;3905.13
3/01/2020 7:30;43.65;23.51;22.06;10.93;4305.27;397.97;486.81;76.09;-8.80;3069.24;20578.04;0.47;3.36;1.00;8.80;0.00;4703.24;4216.43
3/01/2020 7:40;44.12;23.50;21.52;10.70;4272.38;417.08;533.45;76.06;-8.94;3090.94;21060.16;0.45;3.41;2.00;8.94;0.00;4689.46;4156.01
3/01/2020 7:50;42.88;22.89;22.70;12.33;4272.62;418.89;524.50;76.11;-8.99;3105.60;21234.44;0.46;3.39;2.00;8.99;0.00;4691.50;4167.00
3/01/2020 8:00;42.97;23.20;21.96;11.28;4182.24;401.33;524.13;75.76;-8.99;3098.71;21257.85;0.47;3.39;2.00;8.99;0.00;4583.57;4059.44
3/01/2020 8:10;43.73;23.51;22.69;12.16;4272.64;405.99;534.57;76.20;-8.84;3092.82;20892.06;0.50;3.42;2.00;8.84;0.00;4678.63;4144.06
3/01/2020 8:20;41.44;22.61;23.93;13.05;4314.34;403.91;537.50;75.92;-8.99;3112.56;21318.84;0.49;3.39;2.00;8.99;0.00;4718.25;4180.76
3/01/2020 8:30;39.21;23.17;23.34;13.54;4355.67;396.15;541.45;75.92;-9.09;3122.28;21608.09;0.52;3.33;1.00;9.09;0.00;4751.82;4210.37
3/01/2020 8:40;39.95;22.69;24.08;12.22;4423.80;414.89;546.31;76.28;-9.15;3123.67;21570.23;0.56;3.40;2.00;9.15;0.00;4838.68;4292.37
3/01/2020 8:50;42.12;22.38;24.76;12.67;4431.83;392.62;572.48;76.06;-9.19;3113.64;21755.17;0.55;3.23;1.00;9.19;0.00;4824.45;4251.97
3/01/2020 9:30;41.92;23.07;22.71;13.11;4420.63;401.29;547.46;75.21;-9.19;3141.32;22086.43;0.54;3.14;2.00;9.19;0.00;4821.93;4274.47
3/01/2020 9:40;40.64;22.98;22.04;12.31;4359.91;416.51;553.06;74.91;-9.20;3143.07;21928.25;0.56;3.21;2.00;9.20;0.00;4776.42;4223.36
3/01/2020 9:50;44.77;23.22;21.66;11.43;4413.29;405.05;578.31;75.15;-9.19;3126.59;21720.61;0.57;3.24;2.00;9.19;0.00;4818.34;4240.03
3/01/2020 10:10;47.12;23.47;21.34;10.25;3987.76;775.36;639.48;74.74;-9.09;3076.81;21318.93;0.58;3.31;2.00;9.09;0.00;4763.12;4123.63
3/01/2020 10:30;42.96;23.13;21.65;11.86;3912.34;785.87;522.45;74.89;-8.55;3036.98;19372.94;0.56;3.22;2.00;8.55;0.00;4698.22;4175.77
3/01/2020 10:40;44.82;22.93;22.22;11.12;3890.44;788.43;497.15;74.80;-8.55;3039.82;19487.83;0.57;3.32;2.00;8.55;0.00;4678.87;4181.72
3/01/2020 10:50;42.65;23.16;22.65;11.88;3890.12;776.61;487.40;74.58;-8.55;3055.73;19440.99;0.58;3.32;2.00;8.55;0.00;4666.74;4179.34
3/01/2020 11:00;44.31;23.61;22.01;9.43;3784.58;794.06;504.14;74.88;-8.69;3069.29;19770.17;0.58;3.29;2.00;8.69;0.00;4578.64;4074.50
3/01/2020 11:10;44.78;22.72;22.23;11.63;3860.15;776.19;519.63;74.97;-8.62;3056.61;19566.40;0.57;3.28;2.00;8.62;0.00;4636.33;4116.71
3/01/2020 11:20;43.09;22.72;22.48;11.81;3941.94;773.10;493.29;75.07;-8.63;3059.73;19432.89;0.60;3.33;2.00;8.63;0.00;4715.04;4221.75
3/01/2020 11:30;43.22;22.74;22.49;11.47;3937.44;772.25;493.98;75.12;-8.70;3073.05;19955.42;0.57;3.26;2.00;8.70;0.00;4709.68;4215.71
3/01/2020 11:40;42.64;23.08;22.20;11.66;3907.51;793.29;530.24;75.09;-8.72;3075.78;20014.77;0.54;3.28;2.00;8.72;0.00;4700.80;4170.56
3/01/2020 11:50;44.65;22.91;21.30;11.33;3932.94;784.90;536.43;74.98;-8.64;3061.07;19763.66;0.51;3.30;2.00;8.64;0.00;4717.84;4181.41
3/01/2020 12:00;42.55;23.22;21.90;12.48;3926.51;785.14;512.34;75.23;-8.65;3061.20;19891.18;0.52;3.35;2.00;8.65;0.00;4711.65;4199.31
3/01/2020 12:10;42.66;22.96;22.53;11.84;3907.78;777.83;515.81;74.87;-8.72;3072.96;20205.53;0.48;3.24;2.00;8.72;0.00;4685.61;4169.80
3/01/2020 12:20;43.16;23.05;22.07;11.77;3935.42;781.58;520.69;75.15;-8.71;3069.24;20183.68;0.51;3.32;2.00;8.71;0.00;4717.00;4196.30
3/01/2020 12:30;45.65;23.42;21.87;11.79;3959.70;771.80;509.18;74.88;-8.73;3074.37;20185.34;0.49;3.26;2.00;8.73;0.00;4731.50;4222.32
3/01/2020 12:40;40.79;23.54;22.43;11.17;3929.16;778.03;546.49;74.93;-8.77;3074.45;20406.72;0.48;3.28;2.00;8.77;0.00;4707.19;4160.70
3/01/2020 12:50;44.86;23.48;22.82;10.11;3951.16;790.29;560.45;74.88;-8.71;3063.16;20074.90;0.50;3.25;2.00;8.71;0.00;4741.44;4180.99
3/01/2020 13:00;40.65;22.70;23.26;13.51;3956.65;805.45;540.17;75.01;-8.72;3062.52;19992.07;0.49;3.31;2.00;8.72;0.00;4762.10;4221.93
3/01/2020 13:10;40.82;23.16;23.10;12.04;3933.56;789.51;493.37;74.79;-8.59;3065.82;19833.17;0.46;3.20;2.00;8.59;0.00;4723.07;4229.70
3/01/2020 13:20;42.53;23.22;22.51;11.04;3826.44;791.27;531.62;74.78;-8.80;3093.26;20356.04;0.46;3.19;2.00;8.80;0.00;4617.70;4086.09
3/01/2020 13:30;45.01;23.17;22.62;11.23;3808.55;805.29;532.59;75.08;-8.80;3091.32;20697.72;0.42;3.15;2.00;8.80;0.00;4613.84;4081.26
3/01/2020 13:40;42.20;22.56;23.64;11.66;3848.55;706.93;565.44;75.68;-8.90;3068.63;21136.93;0.44;3.31;2.00;8.90;0.00;4555.48;3990.04
3/01/2020 13:50;41.75;23.21;22.55;11.74;3816.30;824.52;548.62;75.01;-8.86;3056.27;20826.34;0.44;3.19;2.00;8.86;0.00;4640.82;4092.20
3/01/2020 14:00;39.69;22.18;24.75;13.45;3926.94;796.04;523.77;75.09;-8.84;3059.64;20870.18;0.44;3.20;2.00;8.84;0.00;4722.98;4199.21
3/01/2020 14:10;42.50;22.79;22.93;11.20;3927.26;799.50;524.70;75.03;-8.88;3079.91;20999.36;0.42;3.24;2.00;8.88;0.00;4726.76;4202.06
3/01/2020 14:20;42.59;22.66;23.25;11.44;3947.80;817.98;548.22;74.99;-8.94;3083.64;21082.04;0.44;3.20;2.00;8.94;0.00;4765.78;4217.56
3/01/2020 14:30;41.24;23.08;22.74;11.36;3951.26;808.39;548.76;75.20;-8.94;3086.02;21138.40;0.44;3.24;2.00;8.94;0.00;4759.65;4210.90
3/01/2020 14:40;41.44;22.53;23.00;12.76;3969.56;851.58;552.29;75.02;-8.95;3087.69;21069.32;0.46;3.18;2.00;8.95;0.00;4821.14;4268.85
3/01/2020 14:50;43.10;23.01;22.87;12.73;4414.78;428.65;514.76;75.22;-8.95;3087.52;21429.64;0.45;3.24;2.00;8.95;0.00;4843.44;4328.68
